"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","51046","test_upgrade_from_edge","tests.integration","Fri Apr 04 01:49:45 UTC 2025","failed","Fri Apr 04 01:50:36 UTC 2025","","test_upgrade","",""
"Test the database relation.","632608","test_database_relation","tests.integration","Fri Apr 04 01:45:05 UTC 2025","passed","Fri Apr 04 01:55:38 UTC 2025","","test_charm","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","0","test_expose_external_with_tls","tests.integration","Fri Apr 04 01:46:01 UTC 2025","skipped","Fri Apr 04 01:46:01 UTC 2025","","test_expose_external","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Apr 04 01:50:36 UTC 2025","skipped","Fri Apr 04 01:50:36 UTC 2025","","test_upgrade","",""
"Test encryption when backend database is using TLS.","103583","test_deploy_and_relate","tests.integration","Fri Apr 04 01:44:57 UTC 2025","passed","Fri Apr 04 01:46:40 UTC 2025","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","192840","test_exporter_endpoint","tests.integration","Fri Apr 04 01:45:30 UTC 2025","passed","Fri Apr 04 01:48:43 UTC 2025","","test_exporter_with_tls","",""
"Test the expose-external config option.","67985","test_expose_external","tests.integration","Fri Apr 04 01:44:53 UTC 2025","broken","Fri Apr 04 01:46:01 UTC 2025","","test_expose_external","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","Fri Apr 04 01:45:50 UTC 2025","skipped","Fri Apr 04 01:45:50 UTC 2025","","test_architecture","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","117395","test_deploy_edge","tests.integration","Fri Apr 04 01:47:48 UTC 2025","passed","Fri Apr 04 01:49:45 UTC 2025","","test_upgrade","",""
"Test that exporter endpoint is functional.","143620","test_exporter_endpoint","tests.integration","Fri Apr 04 01:45:18 UTC 2025","passed","Fri Apr 04 01:47:41 UTC 2025","","test_exporter","",""
"Test log rotation.","124398","test_log_rotation","tests.integration","Fri Apr 04 01:44:59 UTC 2025","passed","Fri Apr 04 01:47:03 UTC 2025","","test_log_rotation","",""
"Tries deploying an arm64 charm on amd64 host.","46805","test_arm_charm_on_amd_host","tests.integration","Fri Apr 04 01:45:03 UTC 2025","passed","Fri Apr 04 01:45:50 UTC 2025","","test_architecture","",""
"Test encryption when backend database is using TLS.","21951","test_connected_encryption","tests.integration","Fri Apr 04 01:46:40 UTC 2025","passed","Fri Apr 04 01:47:02 UTC 2025","","test_tls","",""
