"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","Thu Mar 27 01:46:10 UTC 2025","skipped","Thu Mar 27 01:46:10 UTC 2025","","test_architecture","",""
"Tries deploying an arm64 charm on amd64 host.","48287","test_arm_charm_on_amd_host","tests.integration","Thu Mar 27 01:45:22 UTC 2025","passed","Thu Mar 27 01:46:10 UTC 2025","","test_architecture","",""
"Test the database relation.","1017605","test_database_relation","tests.integration","Thu Mar 27 01:45:32 UTC 2025","broken","Thu Mar 27 02:02:30 UTC 2025","","test_charm","",""
"Test the expose-external config option.","145488","test_expose_external","tests.integration","Thu Mar 27 01:45:36 UTC 2025","passed","Thu Mar 27 01:48:01 UTC 2025","","test_expose_external","",""
"Test log rotation.","99286","test_log_rotation","tests.integration","Thu Mar 27 01:46:10 UTC 2025","passed","Thu Mar 27 01:47:49 UTC 2025","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","90683","test_deploy_and_relate","tests.integration","Thu Mar 27 01:45:42 UTC 2025","passed","Thu Mar 27 01:47:13 UTC 2025","","test_tls","",""
"Test that exporter endpoint is functional.","142771","test_exporter_endpoint","tests.integration","Thu Mar 27 01:45:28 UTC 2025","passed","Thu Mar 27 01:47:51 UTC 2025","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Mar 27 01:49:00 UTC 2025","skipped","Thu Mar 27 01:49:00 UTC 2025","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","43078","test_upgrade_from_edge","tests.integration","Thu Mar 27 01:48:17 UTC 2025","failed","Thu Mar 27 01:49:00 UTC 2025","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","208733","test_exporter_endpoint","tests.integration","Thu Mar 27 01:45:19 UTC 2025","passed","Thu Mar 27 01:48:48 UTC 2025","","test_exporter_with_tls","",""
"Test encryption when backend database is using TLS.","22145","test_connected_encryption","tests.integration","Thu Mar 27 01:47:13 UTC 2025","passed","Thu Mar 27 01:47:35 UTC 2025","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","124637","test_deploy_edge","tests.integration","Thu Mar 27 01:46:12 UTC 2025","passed","Thu Mar 27 01:48:17 UTC 2025","","test_upgrade","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","127133","test_expose_external_with_tls","tests.integration","Thu Mar 27 01:48:02 UTC 2025","passed","Thu Mar 27 01:50:09 UTC 2025","","test_expose_external","",""
